MAXIMUM SECURITY WINS THE KENTUCKY DERBY https://t.co/gejwjHS4NX,443,104
"The 145th Run For The Roses is just minutes away.

We've got you covered with all things #KentuckyDerby right here:

https://t.co/6JN90fljH0",33,6
"""If it's there, trust me, I'm going to go for the knockout."" - @Canelo 

EVERYTHING you need to know before #CaneloJacobs

https://t.co/0rQzn40q3T",13,6
"RT @GOLFonCBS: ""I won here my first PGA tour event two days before my 21st birthday. And I feel like every year since I've been coming back…",0,10
RT @GOLFonCBS: We will bring you live coverage of the @WellsFargoGolf when play resumes at 4:50PM ET.,0,3
"RT @GOLFonCBS: Today is going to be great.

Third Round coverage of @WellsFargoGolf is NOW on CBS. https://t.co/ffe4zI1dg2",0,5
"RT @GOLFonCBS: With Round 3 underway, Jason Dufner and Max Homa lead the field at 11-under par.

You can watch the entire field at the @Wel…",0,2
Jokic after playing 65 minutes: https://t.co/N0T7gup8gc,414,71
"RT @AdiJoseph: West Coast people: ARE YOU WATCHING THIS GAME?!?!?!?!

me: im trying jennifer",0,76
that feeling when you're headed to a 4th overtime https://t.co/vkisFQywRY,208,55
Nuggets and Blazers heading into 3OT like https://t.co/W1U3hm8aTH,128,45
"RT @PeteBlackburn: Dougie Hamilton, Hurricanes expertly troll Islanders after sweep
https://t.co/ZVH9teiOfy https://t.co/qyxrqydOQD",0,28
"RT @CBSSportsNet: ""What a joke. Total overreaction... This regular season, the team that won the coin flip only won 52% of the time!""

@Ada…",0,13
"RT @BCampbellCBS: .@StateofCombat pod: Part II of  #CaneloJacobs interview bonanza

Can’t miss chats:
@Canelo, @DanielJacobsTKO, B-Hop, @Ge…",0,2
"RT @sportsreiter: Thanks to the talented @fantasyEK filling in for me on Reiter's Block today at 5 ET, and thanks to @Mtrubisky10 for makin…",0,4
"RT @CBSSportsHQ: Coming into Game 3, Joel Embiid had never scored more than 16 points in a game while being defended by Marc Gasol.

Embiid…",0,3
RT @CBSSportsNet: “Oh my goodness. Did you hear that? It’s a miracle! I was getting emotional watching it! JAMES HARDEN CAN SEE! JAMES HARD…,0,6
RT @sportsreiter: .@bubbawatson's taking a page from @TigerWoods book after some trash talk from @philmickelson https://t.co/hOziSYqSTY,0,7
"RT @CBSSportsNet: Q: ""Why were you late sir?""

A: ""Because I'm Gary Payton.""

Well, alright then. #BIG3Draft https://t.co/O97kDpvN9r",0,8
"RT @CBSSportsNet: ""It is fun to be around all these guys I haven't seen for a while, I am excited to play with these guys.""

Greg Oden soun…",0,14
"RT @CBSSportsNet: ""I'm 6'8"", 270. I'm a point guard. It's only two of me in the world. One of them lives in Hollywood, the other is standin…",0,147
"RT @CBSSportsNet: The #1 Overall Pick of @thebig3 Draft is...

ROYCE WHITE! The Enemies make a big splash with their selection. #BIG3Draft…",0,52
"RT @CBSSportsNet: Miss anything from the last two seasons of @thebig3? 

Here's the entire journey so far! #BIG3Draft https://t.co/Hi2oerA0…",0,9
"RT @CBSSportsNet: This season will be the most exciting yet.

The 2019 BIG3 Draft is LIVE on CBS Sports Network! https://t.co/7nqV3BMCWz",0,11
"RT @CBSSportsNet: ""Bryce Harper deserved to be booed. The honeymoon is officially over. So far, [he] has been a very expensive failure and…",0,66
"RT @CBSSportsNet: CHOOSE YOUR SQUAD

@theBig3 will draft theirs tonight at 10 ET on CBS Sports Network. https://t.co/LJwZBbbbcL",0,7
"Justin Forsett retired from the NFL in 2017, but his competitiveness and desire to be successful lives on through his entrepreneurial spirit. Shower Pill is Forsett’s life after football, his Side Hustle presented by @GoDaddy. https://t.co/qTUiqbXNmq",38,8
"RT @CBSSportsHQ: Officiating totals favor the Rockets through first two games.

Houston Rockets:
• 38 personal fouls
• 4 technical fouls
•…",0,165
Caption this https://t.co/qyyr6JjUAw,160,14
"CC Sabathia's career was all but over:

2003-12
• 6x All-Star
• Cy Young
• World Series Champ

2015
• Admits to alcohol addiction
• Dismisses himself before playoffs
• Enters alcohol rehab program

TONIGHT
• Becomes 3rd LHP ever to tally 3,000 Ks
• Continues to stay clean https://t.co/IOT69etVWb",278,44
"RT @CBSSportsHQ: Yankees' CC Sabathia becomes just the third left-handed pitcher in the history of baseball to record 3,000 career strikeou…",0,16
"RT @CBSSportsNet: ""The last time Scott Foster reffed a Rockets game, it was ugly.""

-@AdamSchein

#T2S https://t.co/URpvC8McMa",0,20
"RT @JameyEisenberg: Coming up at noon ET is our special #FFT on @CBSSportsHQ w/ me, @daverichard &amp; @heathcummingssr. We'll take rookies, im…",0,6
"RT @ChrisTrapasso: My pre-season Top 100 Big Board for the 2020 NFL Draft has landed. 

5. Justin Herbert, QB, Oregon
4. Jerry Jeudy, WR, A…",0,31
"RT @CBSSportsHQ: Kawhi Leonard shot 54.1% from the field, while the rest of the Raptors shot just 29.8%. https://t.co/eMD4ZR3vli",0,30
"Jimmy Butler final stats:

• 30 PTS
• 11 REB
• 5 AST

Philadelphia ties series up at 1-1 https://t.co/WX5FQVSi0g",506,114
"RT @CBSSportsNet: ""There's no doubt about it. The Houston Rockets got robbed. You cannot beat the Warriors when you're playing 5-on-8 and G…",0,17
"RT @CBSSportsHQ: “I don’t think my chips gotta grow any more, I might tip over.”

New Dolphins QB Josh Rosen addresses the chip on his shou…",0,27
"RT @CBSSportsHQ: “Look if you believe in the guy, you have to go get him.”

@PriscoCBS gives the New York Giants a B+ draft grade, and conc…",0,6
"RT @CBSSportsHQ: Let's grade the 2019 NFL Draft!

@PriscoCBS, @JameyEisenberg, and @ryanwilsonCBS get ready to give a team-by-team evaluati…",0,6
How many games will the Arizona Cardinals win next season behind Kyler Murray? https://t.co/KbSYNG5g4k,223,23
"RT @CBSSportsHQ: Washington Nationals home runs today:

• Juan Soto (20-years-old)
• Victor Robles (21-years-old)
• Carter Kieboom (21-year…",0,16
"Should these be fouls?

James Harden received just one foul call on his 16 three-point shot attempts. https://t.co/QHdplsIMZZ",218,54
"RT @GOLFonCBS: ""Nothing I'm going to say is going to be better than that."" - @JonRahmPGA

@RyanPalmerPGA hugs his wife and son after gettin…",0,9
"RT @GOLFonCBS: Victory!

Jon Rahm and Ryan Palmer win the @Zurich_Classic. https://t.co/sQfzhva8H9",0,10
"RT @GOLFonCBS: How good was THAT?

https://t.co/sxry7qbmRh",0,2
"RT @GOLFonCBS: A beautiful Sunday in the bayou.

The Final Round of the @Zurich_Classic is NOW on CBS. https://t.co/Ybj5xKRIbl",0,2
"RT @GOLFonCBS: The Final Round is underway, Ryan Palmer and Jon Rahm lead at 24-under par.

Watch them battle for the win at the @Zurich_Cl…",0,1
RT @picksixpod: What if NFL teams had a group chat? (NFL DRAFT EDITION) https://t.co/bCpQI9GnDA,0,1658
"The world's BEST bull riders are headed your way next!

Edge-of-your-seat @PBR action is coming up on CBS. https://t.co/8Ramw8HMG2",7,1
"RT @uspoloassn: Tune in today at 2PM EDT on @CBSsports to see who will win the $1,000,000 prize at the final game of the U.S. Open Polo Cha…",0,3
...the Spurs didn't foul in this situation...? https://t.co/WDPhnXV7nG,456,77
"RT @CBSSportsHQ: “What they did to Josh Rosen is a MAJOR catastrophe on the part of the Arizona Cardinals.”

@PriscoCBS’s draft loser was J…",0,11
"RT @CBSSportsHQ: “I think this is a fantastic draft for the Cardinals. If the Kyler Murray pick pans out, and he is what they think he’s go…",0,21
RT @GOLFonCBS: At 6:00 PM ET full coverage of the @Zurich_Classic will continue on https://t.co/8mK1ou3gBp (https://t.co/4Oik0uMFmV) and ht…,0,3
"RT @GOLFonCBS: Off the pin!

So close to a hole-out for Scott Piercy.
https://t.co/fUTIuZ1TyC",0,6
"RT @GOLFonCBS: Rory Sabbatini with the hole-out eagle!
https://t.co/z7AB3nD8XN",0,7
"Scott Stallings is on fire to start the third round, sinking five straight 3's in a row. https://t.co/laPcgMYWwQ",27,5
@Zurich_Classic You can also watch the third round from our livestream here: https://t.co/AxBDNbmDfe,1,1
"The third round of the @Zurich_Classic is underway and the leaderboard is packed!

CBS is live with our coverage of PGA Tour action from New Orleans. https://t.co/iTeBKr4cGC",14,4
RT @CBSSportsHQ: “(Hunter Renfrow) looks like me and you walking down the street … but he might be the best route-runner in this whole grou…,0,14
RT @picksixpod: The Raiders became enamored with Hunter Renfrow after watching his epic 1940 Cotton Bowl performance https://t.co/yMmoWO2ZUv,0,56
"RT @CBSSportsHQ: “I like the pick because I like Jarrett Stidham … But I’m a little bit concerned overall about can he develop, will he get…",0,7
"RT @CBSSportsNet: Alexander Mattison embraced the challenge and beat the odds.

Despite a tough upbringing, being under-recruited, and play…",0,161
RT @picksixpod: The battle for Week 1 starter about to be 🔥🔥🔥 https://t.co/MjL3rCBPTs,0,65
"RT @CBSSportsHQ: Josh Rosen is headed to Miami, and our QBs think it's a home run for the Dolphins. 

https://t.co/8azcNxTE3n https://t.co/…",0,14
"RT @CBSSportsHQ: ""He reminds me of JuJu... Now, please do not put those expectations on that young man, but there is a lot to like about hi…",0,13
"RT @CBSSportsHQ: ""His press technique is like watching a painter. He's so patient... Hopefully, he does everything he needs to do from an i…",0,4
"RT @CBSSportsHQ: ""Everybody compares him to Jay Cutler. You know what? There's a little Brett Favre in there too.""

With QB Drew Lock going…",0,5
"RT @CBSSportsHQ: ""The Jaguars have knocked it out of the park... I give this an A grade."" 

The panel agrees: Jacksonville just got a secon…",0,14
"RT @CBSSportsNet: ""In no universe was Daniel Jones the 6th-best player in the NFL draft... Dave Gettleman has no plan and no clue.""

@AdamS…",0,44
"RT @CBSSportsHQ: “I think he goes in round two. I don’t think there’s a question about that. I’m surprised he didn’t go in round one.”

@Pr…",0,2
"RT @uspoloassn: See who will win the $1,000,000 prize this Sunday at 2PM (EDT) on @CBSsports at the final game of the U.S. Open Polo Champi…",0,7
RT @CBSSportsHQ: “I wouldn’t draft a 5-foot-10 quarterback with one year of starting experience who played in an offense where everything w…,0,14
"RT @picksixpod: 🎶 Now here's a list of players Prisco gave an A grade. Nick Bosa, Josh Allen, Quinnen Williams at 3...And just in case you'…",0,11
"RT @CBSSportsHQ: Most 1st-Round Draft Picks Last Ten Years 
Alabama: 28
Ohio State: 15
Florida: 13
Clemson: 11
Florida State: 11 https://t.…",0,18
"RT @CBSSportsHQ: “For me, I would’ve taken Parris Campbell or one of those guys. A faster, more athletic wide receiver.”

@PriscoCBS grades…",0,5
RT @CBSSportsHQ: “Early in the process I had a GM tell me he might be the first cornerback taken and I didn’t believe him … the kid comes w…,0,10
"RT @CBSSportsHQ: “They must be going to get a right tackle.”

@ryanwilsonCBS speculates which position the New York Giants are trading up t…",0,2
"RT @CBSSportsHQ: “Mike Smith mentioned it. Sometimes he disappears, but at other times he’s dominant. I give this an A grade.”

@PriscoCBS…",0,4
RT @picksixpod: 🎶 Sweat! He didn't even break one. Settin' records with his 40-yard dash...Sweat! He's gonna make a big splaaaaaaaash. 🎶…,0,7
"RT @FFToday: “I think this kid’s got top 15 upside.”

@JameyEisenberg loves Josh Jacobs to the Raiders for fantasy football implications, a…",0,9
"RT @CBSSportsHQ: “This is a replacement for Jason Peters.”

@PriscoCBS and @ryanwilsonCBS break down the Eagles’ pick of OL Andre Dillard.…",0,6
"RT @CBSSportsHQ: “(Giants) had 12 picks coming into this draft. If they wanted to move around and Daniel Jones was still there 12, 11, what…",0,6
"RT @picksixpod: 🎶 He's a local guy and he's coming home. I saw him laughing at the Giants when they took Jones. 🎶

#Haskins | #NFLDraft | #…",0,28
"TOUCHDOWN RUNS AND FAKE PUNTS?! 

Christian Wilkins isn’t your typical DT. https://t.co/eX2aRe3b6f",294,79
"RT @CBSSportsHQ: “This is my favorite pick of the entire draft so far. I give this an A+. I love this pick, I think this kid’s going to be…",0,23
CHEST BUMP FOR THE COMMISH! https://t.co/31TfWzwbLf,121,18
"RT @picksixpod: 🎶 It's been a real sad year because every one is gone. They lost AB and Le'Veon. So much drama, can they turn it around? Bu…",0,7
"RT @picksixpod: 🎶 Well, the Packers got Gary, he's awfully scary. He's a freak-athlete, but results may very. 🎶

#NFLDraft | #PackersDraft…",0,7
"RT @CBSSportsHQ: ""This has to be for Devin Bush.""

The Steelers have traded to No. 10, and @JasonLaCanfora has a hunch who the pick is. htt…",0,8
"RT @picksixpod: 🎶 Is this the NFL or the NBA? A Blue Devil in the first round, that's insane. He's got the QB whisperer in his ear. Still,…",0,14
"RT @CBSSportsHQ: “I think it’s very fair. They have the same stature, they’re very cerebral.”

Mike Smith says Matt Ryan is a good comparis…",0,6
"RT @CBSSportsHQ: “I wanted to give it an F, but I didn’t… I gave it a D.”

@PriscoCBS says he LIKES Daniel Jones, but he doesn’t like him a…",0,15
"RT @picksixpod: The Patrick Thomas Band were as shocked as anybody with the Oakland Raiders pick so they ""had to write fast"" 🤣

🎶 What a sh…",0,13
"RT @CBSSportsHQ: Before the draft, @SportsLine projected the Cardinals:

- 4.6 wins
- 0.4% chance to win the division
- 1.2% chance to make…",0,8
"RT @CBSSportsHQ: “TRADE DOWN! You could’ve gotten this guy 10 picks later.”

@JameyEisenberg doesn’t think the Raiders drafting Clelin Ferr…",0,24
"With the 4th pick, the Raiders select Clelin Ferrell. 

Raiders fans, your thoughts... https://t.co/Co89lvFZPg",857,219
"RT @CBSSportsHQ: “There are people in the league who have compared him to Reggie White.”

@PriscoCBS, @ryanwilsonCBS, and @BMac_SportsTalk…",0,16
"It’s nearly impossible to stop Quinnen Williams on the field. His drive to be the best possible football player he can be comes from his love for his family, and his desire to honor his mother.

He’ll continue his journey with the @nyjets. 

https://t.co/886RwdTn9j",167,37
RT @CBSSportsNet: .@AaronTaylorCFB believes the Jets just got the best player in the draft. https://t.co/xIXAj43zBG,0,48
"RT @picksixpod: 🎶He may be small, but he won the Heisman y'all 🎶 https://t.co/rzlVCqjVK7",0,11
RT @CBSSportsHQ: The Bosa Brothers join the Manning Brothers as the only pairs of siblings to each be drafted in the top three of the NFL D…,0,26
"RT @CBSSportsHQ: Kyler Murray joins Scott Burrell as the second person to ever be selected in the first round of any two major sports.

Bur…",0,53
"RT @JasonLaCanfora: Would expect Josh Rosen to be dealt by this time tomorrow. Maybe NYG, MIA, LAC, CIN",0,90
"RT @CBSSportsHQ: “You know what he has to me? He has BUST potential written all over him.”

@PriscoCBS grades the Kyler Murray pick a C- an…",0,16
RT @picksixpod: https://t.co/QHrFzvFLOA,0,181
RT @CBSSportsHQ: Oklahoma becomes the first school ever to have quarterbacks taken No. 1 overall in back-to-back drafts. https://t.co/I9aNy…,0,85
"RT @CBSSportsHQ: No. 1 pick Kyler Murray has made history. 

He becomes the first person EVER to be selected in the first round of the NFL…",0,73
"RT @CBSSportsHQ: “They’ve devalued this asset … By this time tomorrow I think Josh Rosen is gone.”

@JasonLaCanfora suggests that after the…",0,8
"RT @CBSSportsHQ: Our LIVE coverage of starts NOW
- Analysis
- Grades
- A LIVE BAND SINGING ORIGINAL COUNTRY SONGS ABOUT PICKS!!!

Stream it…",0,12
"RT @CBSSportsHQ: 1️⃣ HOUR TO SHOWTIME

Stream our live coverage to hear the latest news before the Draft kicks off: https://t.co/lwySmuOhGl…",0,9
"RT @CBSSportsHQ: “My information was that it would be Nick Bosa. And I still think that it could be, will be.”

@PriscoCBS released his fin…",0,6
"RT @picksixpod: All-Pro?✅
MVP?✅
MADDEN COVER???✅

Patrick Mahomes is killing it. https://t.co/ARFa0mFXkM",0,27
RT @JasonLaCanfora: If top 2 picks go as expected - Murray and Bosa - have now had 2 GMs tell me they believe the Bills could move to 3 to…,0,133
"RT @picksixpod: Reasons you should watch @CBSSportsHQ tonight:

1. We’ll be live from the Dawg House Saloon in Nashville breaking down ever…",0,12
"RT @CBSSportsHQ: We'll have live coverage and analysis of every Draft pick tonight, starting at 7pm/ET. 

Stream it here for free: https://…",0,10
"RT @JasonLaCanfora: My 2019 mock draft. Wilkins, Lindstrom, Savage amd JoeJuan Williams among those who are red hot. 4 QBs. At least 1 trad…",0,11
"RT @CBSSportsHQ: @dannykanell: “Have you always been this yoked and shredded and like 6% body fat? What is it? Is it 4%?”

@dkmetcalf14: “T…",0,7
Nice of these Warriors fans to offer the ref their glasses https://t.co/2K8AxdzjdZ,683,160
"RT @CBSSportsNet: ""We are just blessed to be in this position.""

Nick Bosa talks to @EvanWashburn about all the emotions heading into draft…",0,12
"RT @CBSSportsNet: ""What if the Steelers replace Antonio Brown with Marquise Brown?""

@LFletcher59 with an idea on how Pittsburgh can replac…",0,5
"RT @CBSSportsNet: “I think he’s the best player in this draft, regardless of position.”

@LFletcher59 has some high praise for Quinnen Will…",0,9
"RT @CBSSportsNet: “The Browns DO have a first-round pick, his name is Odell Beckham Jr.”

For the first time since 2008, the Browns will no…",0,65
"RT @CBSSportsNet: AH YES! @AmyTrask, @LFletcher59, @BrandonTierney, and @AdamSchein are ready to break down this year's draft.

Time for Th…",0,5
"RT @CBSSportsNet: Tomorrow is going to be a BIG day. 

@EvanWashburn talks to Drew Lock and Daniel Jones about how they are dealing with dr…",0,9
"RT @picksixpod: This may be it for Beast Mode, but his quotes will live on forever. https://t.co/el8yNft9ih",0,279
"A real life version of ""Game...blouses."" https://t.co/bGRFdsNwLC",870,284
"This shot was: 
- At the buzzer for the win
- To win a playoff series 
- To give Damian Lillard 50 points 
- Over Paul George 
- Nearly from the logo https://t.co/B0eu1hffVK",3389,765
"RT @CBSSportsHQ: Russell Westbrook in the postseason since Kevin Durant left: 

2016-17: Lost in First Round
2017-18: Lost in First Round
2…",0,683
"2014: Damian Lillard hits buzzer-beater to win playoff series 

2019: Damian Lillard hits buzzer-beater to win playoff series https://t.co/HFAJYHZbWS",2872,750
"RT @CBSSportsHQ: 12:15 AM ET: Vegas leads San Jose 3-0 
12:16 AM ET: Vegas leads San Jose 3-1 
12:18 AM ET: Vegas leads San Jose 3-2
12:21…",0,519
"RT @CBSSportsHQ: Philadelphia and Toronto will meet in the playoffs for the first time since 2001, when Allen Iverson and the Sixers beat V…",0,74
"Perfection is few and far between in golf. 

That didn’t stop us from seeing how close @JDayGolf, @BillyHo_Golf, @TommyFleetwood1 and @JustinRose99 could get on this DIALED IN, presented by @ZurichNA #ad

https://t.co/kRZ0Q9eTHJ",15,2
"RT @CBSSportsHQ: The No. 1 overall recruit in the Class of 2020 @bryan_bresee officially commits to Clemson. 

Bresee held offers from Alab…",0,728
RT @247Sports: Big day tomorrow: No. 1 2020 recruit Bryan Bresee (@bryan_bresee) will annnounce his decision live on @CBSSportsHQ. Details…,0,111
"RT @WNBA: Breaking news! 🚨

WNBA and @CBSSports announce multi-year television partnership! 📺

Full release: https://t.co/1vT27kwzPr https:…",0,1789
"RT @GOLFonCBS: “Something when I was younger that I always dreamed of, watching Tiger playing...it just means a lot to me to win.”

First t…",0,19
"RT @GOLFonCBS: The look of jubilation.

C.T. Pan is your @RBC_Heritage Champion. https://t.co/9nOGsytB5z",0,18
"RT @GOLFonCBS: Just listen to that crowd. 

Matt Kuchar with a birdie on 18 to tie. https://t.co/naBEeKGe4O",0,5
"RT @GOLFonCBS: He's got it.

C.T. Pan is your leader at the @RBC_Heritage. https://t.co/8J5gzYEf3z",0,3
"RT @GOLFonCBS: A gorgeous day.

The Final Round of the @RBC_Heritage is NOW on CBS. https://t.co/AN4y3SuuAA",0,6
"RT @GOLFonCBS: The Final Round is underway, Dustin Johnson leads the field at 10-under par.

Watch Johnson go for his 21st @PGATOUR win at…",0,3
"RT @CBSSportsHQ: ""From what I've been told, they are going to go in a different direction. They are not going to draft Kyler Murray.""

The…",0,82
RT @StateofCombat: We are LIVE blogging #CrawfordKhan at @CBSSports. Follow along with all the action starting now with @BCampbellCBS https…,0,4
"RT @GOLFonCBS: One round to go at the @RBC_Heritage. Dustin Johnson is your leader.

Here's a look at the leaderboard heading into Sunday.…",0,4
RT @GOLFonCBS: Dustin Johnson's third round is complete. He walks off currently leading the @RBC_Heritage. https://t.co/nUrkclYcKn,0,8
RT @GOLFonCBS: Dustin Johnson sinks a birdie putt to push his lead to two strokes here at @RBC_Heritage. https://t.co/x0Cc9fCc96,0,5
"Long range is an understatement when describing this birdie putt
https://t.co/SkTsONCEHU",66,8
"RT @GOLFonCBS: Dustin Johnson MADE this putt for birdie...

He sits just one stroke off the lead. https://t.co/2CqoN55O87",0,1
"RT @GOLFonCBS: Dustin Johnson showing off all of his skills to save par on this hole
https://t.co/lKtMb83eVF",0,10
RT @GOLFonCBS: Sam Burns moves into a tie for second place after back-to-back birdies. https://t.co/qJW9LeHEUz,0,2
@RBC_Heritage You can also livestream the round here: https://t.co/AxBDNbmDfe,4,1
"A look at the leaderboard as the @RBC_Heritage continues on.

Head to CBS now to see Shane Lowry, Dustin Johnson, and the rest of the field navigate the course! https://t.co/v4UMwcxUqc",17,5
"RT @GOLFonCBS: With Round 3 underway, Shane Lowry continues to lead the field at 10-under par.

You can watch Lowry at the @RBC_Heritage on…",0,3
"RT @CBSSportsHQ: For the first time in NHL (or NBA) history, both No. 8 seeds defeated the No. 1 seeds in the same year. 

• No. 8 Colorado…",0,173
"RT @dennisdoddcbs: A deep dive into the incredible Toni Harris, the first female college football scholarship position player. She'll amaze…",0,14
"Derrick White has a story.

2011:
• 0 Div. I offers 
• 6-ft, 155-lbs
• Accepts partial scholarship to Div. II UC-Colorado Springs

2012-17:
• Becomes 3x Div. II All-American
• Transfers to Colorado

Tonight:
• Scores career-high 36 points in 2nd career playoff start https://t.co/bkjsA76YnU",3323,663
"RT @CBSSportsHQ: April 17th: “Once you get [Ben Simmons] in the halfcourt, he’s average.” -Nets forward Jared Dudley

April 18th:
• Ben Sim…",0,39
"Proving once and for all that teamwork does in fact make the dream work.
 
@TheSergioGarcia and @TommyFleetwood1 work together on this edition of DIALED IN, presented by @ZurichNA.

https://t.co/eYwMwKeHOT",34,3
"RT @CBSSportsHQ: Welcome, we're On The Clock.

Our NFL Mock Draft Special is underway, with seven different football minds taking you throu…",0,2
"RT @CBSSportsHQ: NFC Championship rematch between the Saints and Rams will go down in Week 2.

Get the full NFL Schedule Breakdown right he…",0,4
"RT @CBSSportsHQ: ""[The Steelers] are going to take shots at Le'Veon Bell and hit him as hard as they possibly can.""

-@PriscoCBS on Le'Veon…",0,10
"RT @NFLonCBS: Time to light up the scoreboard.

Aaron Rodgers and the @Packers head to L.A. to face Philip Rivers and the @Chargers on CBS…",0,11
"RT @NFLonCBS: There are definitely going to be some fireworks in the NFC North.

The @ChicagoBears host the @Vikings on September 29th on C…",0,14
"RT @NFLonCBS: There’s some history here.

The @Saints reignite their rivalry with the @Seahawks on September 22 on CBS. https://t.co/LwGFzN…",0,8
"RT @NFLonCBS: Thankfully, there is no shortage of football.

The @DallasCowboys host the @BuffaloBills on November 28th right here on CBS.…",0,27
"RT @NFLonCBS: This one is going to be BIG TIME.

The @DallasCowboys visit the @nyJets on October 13th on CBS. https://t.co/87qBR2gEh7",0,8
"RT @NFLonCBS: A heated rivalry in the AFC North

The @Browns roll into Pittsburgh to face the @Steelers December 1st on CBS. https://t.co/i…",0,38
"RT @NFLonCBS: The Upstarts vs. the Champs
 
The new-look @Browns head to Foxborough to take on the @Patriots on CBS on October 27th. https:…",0,42
"RT @NFLonCBS: A Super Bowl LII Rematch
 
The @Patriots and @Eagles battle again on November 17th on CBS. https://t.co/cEiv00dZgq",0,47
"RT @NFLonCBS: Football season is rapidly approaching, including an AFC Championship Game rematch on December 8th.

The @Chiefs visit the @P…",0,63
"RT @CBSSportsNet: Josh Allen made dynamic plays all season for @UKFootball.

@AaronTaylorCFB, @RandyCrossFB, and @CBSCoachNutt wonder if he…",0,19
"RT @CBSSportsHQ: Single-Season Win Record Holders:

2007 Patriots: Lost Super Bowl

2015-16 Warriors: Lost NBA Finals

1906 Cubs: Lost Worl…",0,145
"RT @CBSSportsNet: Clemson's defense was a force to be reckoned with in their National Championship performance.

@CBSCoachNutt and @RandyCr…",0,9
"RT @CBSSportsNet: “If Arizona doesn’t take Murray, I project that he could possibly fall all the way out of the first round.”

@AaronTaylor…",0,36
"*wakes up* 
*checks Clippers-Warriors score* https://t.co/C6QIDim4P9",344,62
"RT @CBSSportsCBB: Zion Williamson has declared for the 2019 NBA Draft. 
https://t.co/nTgTtcGBzw",0,27
"""The guy that people think he is, they're so far off of who he actually is.

I love that they got it [messed] up so bad of who he actually is by trying to judge someone from doing their job.""

-@Money23Green on teammate @boogiecousins.

Available now at SHO On Demand https://t.co/V1MFNduEuV",32,14
"Ever hit a 3-wood 100 yards (on purpose)? @TheSergioGarcia has that shot in the bag.

Sergio shows @JasonDay how it’s done on this edition of DIALED IN, presented by @ZurichNA #ad

https://t.co/UeQ5efYaz4",94,15
"RT @CBSSportsGang: 2019 Masters Final Round Coverage Dominates Sunday Ratings

 https://t.co/Y3mLwAAbi0 https://t.co/1kmVUZdHyp",0,95
👀 🐅 https://t.co/P8T259ayeW,410,37
"Tiger Woods’ caddie, Joe LaCava, was spotted wearing a @saquon jersey underneath his uniform. 👀 https://t.co/ZipWETMJoN",1884,187
